OBJECTID,FOD_ID,FPA_ID,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,dewpoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,windBearing,windGust,windGustTime,windSpeed,latitude_print,longitude_print,offset_print,timezone_print
236844,241058,W-31760,93.91,776039400,,,93.91,776039400,59.92,776008800,25.81,0.12,,0.92,,,,,,776003580,776054520,94.41,776039400,,,94.41,776039400,59.43,776008800,775980000,11,776028600,196,,,10.06,39.9666,-112.4841,-6,America/Denver
236892,241111,W-25488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9849,-112.973,-6,America/Denver
236902,241122,W-25515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6638,-112.9761,-6,America/Denver
236903,241124,W-25521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2666,-112.8491,-6,America/Denver
236942,241169,W-20381,76.23,835300800,55.85,835364760,76.23,835300800,42.96,835264860,46.16,0.59,,0.15,,,,,,835272000,835326120,76.73,835300800,55.36,835364760,76.73,835300800,43.88,835271880,835250400,12,835298700,195,,,8.74,40.2166,-111.9341,-6,America/Denver
236946,241173,W-20387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.90848,-112.61989,-6,America/Denver
236949,241176,W-20391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9022,-112.9539,-6,America/Denver
236965,241192,W-20410,97.97,836859660,,,,,,,,,,0.79,,,,,,836827860,836881380,98.47,836859660,,,,,,,836805600,5,836852400,,,,,40.1333,-112.6675,-6,America/Denver
236989,241217,W-20453,91.65,838935000,60.71,838990200,91.65,838935000,60.83,838890180,50.49,0.46,,0.6,,,,,,838902540,838953840,92.15,838935000,60.22,838990200,92.15,838935000,60.34,838890180,838879200,10,838928160,157,,,6.15,40.2166,-112.2508,-6,America/Denver
236998,241226,W-20470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1166,-112.7675,-6,America/Denver
237014,241245,W-20330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1833,-112.8675,-6,America/Denver
237024,241255,W-20350,81.85,842652120,57.88,842706360,81.85,842652120,59.5,842615940,51.53,0.6,rain,0.04,0.001,0.0197,842662800,1,rain,842620260,842665440,82.35,842652120,57.39,842706360,82.35,842652120,59.01,842615940,842594400,7,842640480,156,,,15.85,40.7999,-112.5008,-6,America/Denver
237121,241357,W-8853,92.2,899507280,55.11,899556660,92.2,899507280,53.47,899463240,38.36,0.31,,0.32,,,,,,899467500,899521380,92.7,899507280,54.62,899556660,92.7,899507280,52.98,899463240,899445600,11,899494560,165,,,7.46,40.2199,-112.2488,-6,America/Denver
237136,241372,W-8870,97.91,900367200,,,97.91,900367200,56.5,900334800,32.8,0.15,,0.66,,,,,,900331980,900385380,98.41,900367200,,,98.41,900367200,56.01,900334800,900309600,10,900356640,176,,,7.23,40.4686,-112.8291,-6,America/Denver
237148,241384,W-8882,97.41,900971160,66.12,901026000,97.41,900971160,68.57,900942360,51.74,0.4,,0.91,,,,,,900937080,900989700,97.91,900971160,65.63,901026000,97.91,900971160,68.08,900942360,900914400,11,900963060,335,,,6.39,40.1816,-112.2588,-6,America/Denver
237526,241775,W-41214,80.94,708120660,51.32,708180600,80.94,708120660,54.55,708089100,39.85,0.36,partly-cloudy-day,0.33,0,0,,0,,708091740,708148380,81.44,708120660,50.83,708180600,81.44,708120660,54.06,708089100,708073200,8,708116580,242,,,11.28,46.4165,-120.1178,-7,America/Los_Angeles
237593,241849,W-19620,83.32,834876180,44.77,834925140,83.32,834876180,56.28,834843300,34.75,0.29,clear-day,0,0,0,,0,,834840540,834897420,83.82,834876180,44.77,834926040,83.82,834876180,55.79,834843300,834822000,10,834868920,338,,,10.99,46.4999,-120.3345,-7,America/Los_Angeles
237595,241851,W-19623,77.41,836091000,,,77.41,836091000,58.18,836060400,44.16,0.38,,0.46,,,,,,836050080,836106780,77.91,836091000,,,77.91,836091000,57.69,836060400,836031600,8,836078400,320,,,5.73,46.3665,-118.8678,-7,America/Los_Angeles
237607,241863,W-19637,74.56,839109900,56.52,839153100,74.56,839109900,54.75,839073840,39.08,0.39,,0.68,,,,,,839076180,839129460,75.06,839109900,56.03,839153100,75.06,839109900,54.26,839073840,839055600,8,839101920,287,32.85,839114460,14.69,47.2999,-119.9512,-7,America/Los_Angeles
237609,241865,W-19641,97.12,840066420,55.92,840114360,97.12,840066420,61.9,840027480,46.41,0.34,clear-day,0.03,0,0,,0,,840027540,840078720,97.62,840066420,55.43,840114360,97.62,840066420,61.41,840027480,840006000,6,840058200,311,,,9.9,46.5999,-119.9178,-7,America/Los_Angeles
237614,241870,W-19647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4999,-118.7678,-7,America/Los_Angeles
237629,241885,W-12820,89.69,870565980,60.6,870612600,89.69,870565980,60.67,870526740,53.72,0.51,,0.99,0,0.0004,870505200,1,,870525240,870578400,90.19,870565980,60.11,870612600,90.19,870565980,60.18,870526740,870505200,9,870551760,45,,,4.16,46.3665,-117.301,-7,America/Los_Angeles
237632,241888,W-12828,87.31,872636040,54.91,872676360,87.31,872636040,56.32,872599980,51.8,0.56,partly-cloudy-day,0.82,0,0,,0,,872601060,872650080,87.81,872636040,54.42,872676360,87.81,872636040,55.83,872599980,872578800,6,872625000,273,,,8.82,46.1165,-119.0845,-7,America/Los_Angeles
237640,241897,W-8476,88.16,898558680,59.08,898606500,88.16,898558680,59.14,898513200,49.65,0.45,,0.96,,,,,,898517160,898574280,88.66,898558680,58.59,898606500,88.66,898558680,58.65,898513200,898498800,8,898541460,287,,,7.84,46.7999,-119.6345,-7,America/Los_Angeles
237641,241898,W-8478,88.26,899326260,56.88,899383740,88.26,899326260,67.37,899296320,52.25,0.44,,0.26,0,0.0004,899337600,1,,899295180,899351880,88.76,899326260,56.39,899383740,88.76,899326260,66.88,899296320,899276400,9,899323620,299,,,8.33,46.4665,-120.1678,-7,America/Los_Angeles
237646,241903,W-8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9665,-120.4345,-7,America/Los_Angeles
237648,241905,W-8446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2665,-118.3011,-7,America/Los_Angeles
237707,241971,W-32128,91.13,777585600,41.25,777642480,91.13,777585600,53.12,777618000,40.02,0.32,rain,0.56,0.0017,0.0317,777614580,1,rain,777557880,777607380,91.63,777585600,42.5,777642900,91.63,777585600,52.63,777618000,777535200,7,777583080,295,,,10.12,44.7666,-106.5339,-6,America/Denver
237769,242034,W-20619,93.36,839019060,64.15,839076900,93.36,839019060,53.14,838986900,46.41,0.4,rain,0.64,0.0009,0.0197,839026800,1,rain,838987140,839039100,93.86,839019060,63.66,839076900,93.86,839019060,52.65,838986900,838965600,10,839011620,216,,,15.66,42.8833,-106.1339,-6,America/Denver
237792,242059,W-20665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,-105.6672,-6,America/Denver
237796,242063,W-20675,79.01,844114920,51.64,844174260,79.01,844114920,39.06,844070820,28.99,0.35,clear-day,0.64,0,0,,0,,844088580,844130940,79.51,844114920,51.15,844174260,79.51,844114920,43.25,844070520,844063200,5,844106340,243,,,13.05,42.9166,-106.1672,-6,America/Denver
237870,242142,W-91984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8803,-105.6367,-7,America/Denver
238431,242708,W-20837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.55,-107.5673,-6,America/Denver
238435,242712,W-20833,85.89,841010100,47.56,841064400,85.89,841010100,51.64,840978000,39.6,0.32,,0.4,,,,,,840976140,841024800,86.39,841010100,49.34,841064400,86.39,841010100,51.15,840978000,840952800,7,840999060,47,,,6.71,43.65,-107.734,-6,America/Denver
238468,242748,W-270262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6828,-151.0856,-8,America/Anchorage
239143,243515,W-264201,92.57,929739840,68.37,929796300,92.57,929739840,68.02,929710260,46.17,0.35,partly-cloudy-day,0.2,0,0,,0,,929708220,929759580,93.07,929739840,67.88,929796300,93.07,929739840,67.53,929710260,929689200,10,929731800,106,,,11.37,32.16982,-110.6784,-7,America/Phoenix
239737,244184,W-263274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.74367,-114.06689,-6,America/Denver
239795,244244,W-263383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81099,-113.90627,-6,America/Edmonton
239802,244251,W-263406,78.97,933965820,55.9,934023900,78.97,933965820,62.93,933944160,55.65,0.61,clear-day,0.84,0,0,,0,,933941880,933995340,79.47,933965820,55.41,934023900,79.47,933965820,62.44,933944160,933919200,8,933973560,21,,,9,48.64516,-114.128,-6,America/Denver
240311,244792,W-266134,76.15,736903380,43.43,736952220,76.15,736903380,53.71,736860000,22.41,0.2,,0.61,,,,,,736862880,736911960,76.65,736903380,47.48,736952100,76.65,736903380,53.22,736860000,736840800,12,736887360,252,,,33.01,31.89611,-104.82667,-6,America/Denver
240317,244798,W-266148,88.01,771114600,67.92,771163200,88.01,771114600,67.77,771082800,35.03,0.25,,0.99,,,,,,771076500,771127560,88.51,771114600,67.43,771163200,88.51,771114600,67.28,771082800,771055200,12,771101940,254,,,18.61,31.98053,-104.88544,-6,America/Denver
240455,244937,W-268919,82.29,827613180,38.84,827675700,82.29,827613180,41.32,827585220,22.94,0.25,clear-day,0.16,0,0,,0,,827585220,827629380,82.79,827613180,43.5,827675880,82.79,827613180,47.37,827585460,827560800,8,827607240,223,,,21.25,35.5367,-101.7744,-6,America/Chicago
240497,244979,W-268981,62.85,891556140,33.4,891600060,62.85,891556140,41.32,891501480,21.67,0.3,wind,0.23,0,0,,0,,891520380,891565800,63.35,891556140,42.16,891601200,63.35,891556140,47.29,891500820,891496800,9,891543060,216,47.13,891553980,19.92,35.6075,-101.66,-6,America/Chicago
240511,244993,W-269003,105.03,899156580,74.76,899209200,105.03,899156580,75.75,899120820,58.68,0.37,clear-day,0.2,0,0,,0,,899120100,899172480,105.53,899156580,73.99,899208900,105.53,899156580,74.95,899120880,899096400,11,899146260,199,27.62,899096400,14.29,35.5617,-101.6833,-5,America/Chicago
240767,245265,W-255484,90.4,837984000,59.64,838040280,90.4,837984000,54.15,837953580,37.16,0.27,,0.2,,,,,,837952140,838003800,90.9,837984000,59.15,838040280,90.9,837984000,53.66,837953580,837928800,11,837978240,93,,,6.29,37.34194,-113,-6,America/Denver
241041,245552,W-259513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21659,-111.08411,-6,America/Denver
243084,247679,W-205108,101.25,807233880,74.97,807280320,101.25,807233880,60.68,807191460,57.12,0.46,,0.15,,,,,,807195420,807245340,101.75,807233880,74.48,807280320,101.75,807233880,59.28,807191460,807174000,11,807220080,289,,,5.94,34.05841,-116.30474,-7,America/Los_Angeles
243118,247713,W-205254,88.39,927845760,58.89,927895980,88.39,927845760,57.98,927809880,54.48,0.55,,0.44,,,,,,927808680,927859740,88.89,927845760,58.4,927895980,88.89,927845760,57.49,927809880,927788400,11,927831720,321,,,7.32,34.00251,-116.29584,-7,America/Los_Angeles
243645,248381,W-221647,63.3,812753280,52.58,812803560,63.3,812753280,51.62,812728860,48.16,0.65,,0.34,,,,,,812729400,812771580,63.8,812753280,52.09,812803560,63.8,812753280,51.13,812728860,812703600,6,812750400,312,,,18.43,38.0831,-122.875,-7,America/Los_Angeles
243732,248472,W-221956,86.84,751671180,57.81,751698480,86.84,751671180,51.01,751680120,44.17,0.53,,0.4,,,,,,751644660,751684200,87.34,751671180,57.32,751698480,87.34,751671180,50.52,751680120,751618800,5,751665120,17,37.08,751659900,8.61,34.1667,-118.8676,-7,America/Los_Angeles
243746,248486,W-221990,70.8,845935560,50.1,845985720,70.8,845935560,53.19,845892060,19.46,0.21,wind,0.34,0,0,,0,,845906820,845946840,71.3,845935560,49.61,845985720,71.3,845935560,52.7,845892060,845881200,5,845926920,17,63.23,845913780,12.11,34.1333,-118.6843,-7,America/Los_Angeles
244275,249019,W-220416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9308,-119.6149,-7,America/Los_Angeles
246086,250890,W-231515,81.19,797022300,67.93,797055120,81.19,797022300,66.61,796984380,57.92,0.58,,0.15,,,,,,796993920,797038860,81.22,797022600,67.38,797055600,81.22,797022600,66.12,796984380,796968000,6,797022060,123,,,8.3,25.434908,-80.655906,-4,America/New_York
246814,251667,W-516125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1167,-159.15,-8,America/Anchorage
246816,251685,W-594725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6528,-155.3783,-8,America/Anchorage
246817,251686,W-595430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2794,-154.7431,-8,America/Anchorage
246957,251832,W-517633,73.8,1133118120,37.01,1133168280,73.8,1133118120,40.55,1133148300,40.78,0.55,wind,0.88,0,0,,0,,1133097420,1133133660,74.3,1133118120,43.88,1133168340,74.3,1133118120,47.97,1133154000,1133071200,3,1133115660,216,47.09,1133121840,20.54,34.7189,-97.3819,-6,America/Chicago
247003,251878,W-520102,78.01,1137100920,30,1137159840,78.01,1137100920,40.74,1137128400,32.01,0.41,,0.46,,,,,,1137073080,1137109260,78.51,1137100920,36.51,1137159960,78.51,1137100920,46.25,1137065880,1137045600,3,1137091200,240,37.48,1137110520,13.77,34.4486,-97.4972,-6,America/Chicago
247051,251927,W-537917,91.6,1141250220,57.14,1141302000,91.6,1141250220,58.9,1141221000,44.26,0.38,clear-day,0.08,0,0,,0,,1141218120,1141259340,92.1,1141250220,56.65,1141302000,92.1,1141250220,58.41,1141221000,1141192800,6,1141236180,270,34.53,1141236120,12.71,34.4722,-97.9594,-6,America/Chicago
247052,251928,W-518156,67.08,1141327500,42.99,1141386960,70.33,1141279200,45.7,1141362000,35.52,0.41,,0.12,,,,,,1141304400,1141345740,67.58,1141327500,46.31,1141377600,70.83,1141279200,48.24,1141362000,1141279200,6,1141322520,52,26.97,1141317840,13.13,34.3006,-97.6794,-6,America/Chicago
247572,252451,W-588012,87.09,1239309840,45.75,1239368280,87.09,1239309840,68.55,1239287100,46.68,0.44,wind,0.52,0,0,,0,,1239278820,1239325020,87.59,1239309840,49.22,1239367620,87.59,1239309840,67.99,1239287160,1239253200,9,1239301800,217,42.91,1239314340,12.86,34.0608,-97.3392,-5,America/Chicago
248783,253681,W-514040,56.93,1132261200,27.23,1132318200,56.93,1132261200,18.94,1132225620,17.59,0.46,clear-day,0.57,0,0,,0,,1132232580,1132269480,57.43,1132261200,26.74,1132318200,57.43,1132261200,22.22,1132222020,1132207200,3,1132250880,156,,,4.69,35.2269,-95.975,-6,America/Chicago
248813,253711,W-514053,72.64,1133118120,35.86,1133183100,72.64,1133118120,38.41,1133151240,42.8,0.59,wind,0.88,0,0,,0,,1133097240,1133133300,73.14,1133118120,42.53,1133186400,73.14,1133118120,45.49,1133151480,1133071200,3,1133116980,192,54.06,1133127900,19.53,35.3522,-96.3703,-6,America/Chicago
248815,253713,W-514059,71.72,1133122440,33.48,1133179860,71.72,1133122440,42.84,1133154000,45.95,0.64,,0.88,,,,,,1133097120,1133133180,72.22,1133122440,41.07,1133179200,72.22,1133122440,48.09,1133154000,1133071200,3,1133117580,205,55.48,1133130900,19.98,35.3333,-95.8625,-6,America/Chicago
248816,253714,W-519879,70.4,1133128680,33.7,1133182980,70.4,1133128680,51.26,1133154000,44.8,0.61,rain,0.88,0.0089,0.0091,1133128800,0.56,rain,1133097120,1133132940,70.9,1133128680,40.89,1133182980,70.9,1133128680,50.77,1133154000,1133071200,2,1133116740,186,41.87,1133132220,15.17,36.1292,-95.3147,-6,America/Chicago
248820,253718,W-514061,72.21,1133122740,34.04,1133186400,72.21,1133122740,43.65,1133154000,45.67,0.62,wind,0.88,0,0,,0,,1133097240,1133133240,72.71,1133122740,41.43,1133186400,72.71,1133122740,48.68,1133154000,1133071200,2,1133117640,203,49.2,1133130780,19.05,35.6008,-96.108,-6,America/Chicago
248843,253742,W-518112,75,1136145600,36.49,1136208960,75,1136145600,49.98,1136099280,33.48,0.38,clear-day,0.08,0.0001,0.0027,1136160000,0.23,rain,1136122680,1136157840,75.5,1136145600,42.39,1136209500,75.5,1136145600,49.49,1136099280,1136095200,3,1136140140,210,35.54,1136149200,15.11,35.9392,-96.603,-6,America/Chicago
248844,253743,W-518115,76.02,1136146440,42.23,1136210400,76.02,1136146440,45.69,1136112180,41.14,0.49,clear-day,0.08,0.0021,0.0021,1136178000,0.1,rain,1136122380,1136157660,76.52,1136146440,45.6,1136209860,76.52,1136146440,48.75,1136112240,1136095200,3,1136139960,187,32.41,1136152020,12.21,35.6625,-95.603,-6,America/Chicago
248846,253745,W-518119,75.92,1136152140,39.96,1136209860,75.92,1136152140,53.4,1136113140,35.15,0.38,rain,0.08,0.0012,0.0179,1136171160,0.59,rain,1136122620,1136157900,76.42,1136152140,44.75,1136210220,76.42,1136152140,52.91,1136113140,1136095200,3,1136140140,207,36.06,1136149200,16.1,35.5758,-96.5644,-6,America/Chicago
248850,253749,W-538032,78.19,1136148540,46.74,1136210400,78.19,1136148540,42.37,1136112000,42.21,0.5,clear-day,0.08,0,0,,0,,1136122500,1136157840,78.69,1136148540,49.4,1136210100,78.69,1136148540,44.55,1136112180,1136095200,3,1136140080,201,36.87,1136152680,12.87,35.5494,-96.1608,-6,America/Chicago
249331,254233,W-387358,69.73,946760400,56.87,946821600,69.73,946760400,30.04,946721520,37.05,0.64,clear-day,0.86,0,0,,0,,946733880,946768920,70.23,946760400,56.38,946821600,70.23,946760400,33.76,946730340,946706400,2,946750620,177,,,10.97,36.3765,-96.2922,-6,America/Chicago
249360,254263,W-387388,82.32,971382480,64.73,971420580,82.32,971382480,56.3,971354160,42.75,0.4,partly-cloudy-day,0.49,0,0,,0,,971353860,971394840,82.82,971382480,64.24,971420580,82.82,971382480,55.81,971354160,971326800,5,971375640,175,,,11.1,36.2709,-96.332,-5,America/Chicago
249403,254306,W-387457,79.19,1017354960,54.75,1017370080,79.19,1017354960,43.29,1017315600,43.93,0.55,,0.51,,,,,,1017317820,1017362640,79.69,1017354960,54.26,1017370080,79.69,1017354960,45.81,1017316800,1017295200,8,1017340200,178,,,8.76,36.9162,-96.1211,-6,America/Chicago
249482,254385,W-387572,71.56,1077221400,32.5,1077267840,71.56,1077221400,45.3,1077174060,43.01,0.55,,0.99,,,,,,1077196260,1077235800,72.06,1077221400,40.24,1077268140,72.06,1077221400,48.68,1077174300,1077170400,5,1077216000,182,36.85,1077238740,17.58,36.767,-96.2831,-6,America/Chicago
249680,254584,W-518220,70.4,1142456940,44.08,1142510880,70.4,1142456940,31.63,1142409660,22.21,0.35,clear-day,0.53,0,0,,0,,1142426220,1142469180,70.9,1142456940,47.03,1142511600,70.9,1142456940,31.2,1142423940,1142402400,7,1142447640,174,32.21,1142470800,10.63,36.7569,-96.1628,-6,America/Chicago
249962,254867,W-583328,63.88,1226002680,27.52,1226055480,63.88,1226002680,35.09,1226034000,35.74,0.59,rain,0.28,0.0002,0.0101,1225951200,1,rain,1225976220,1226013960,64.38,1226002680,33.15,1226055480,64.38,1226002680,40.4,1226034000,1225951200,4,1225994940,275,,,12.33,36.635,-96.6353,-6,America/Chicago
250162,255067,W-585441,82.68,1237325040,54.95,1237379400,82.68,1237325040,51.34,1237287540,47.45,0.57,clear-day,0.73,0,0,,0,,1237293240,1237336560,83.18,1237325040,54.46,1237379400,83.18,1237325040,50.85,1237287540,1237266000,7,1237314840,173,16.98,1237326720,7.53,36.3544,-96.3108,-5,America/Chicago
250169,255074,W-585446,67.73,1237496400,39.93,1237543080,67.73,1237496400,42.29,1237521600,34.72,0.48,partly-cloudy-day,0.79,0,0,,0,,1237465800,1237509420,68.23,1237496400,39.43,1237543380,68.23,1237496400,41.8,1237521600,1237438800,5,1237487520,62,27.7,1237488960,10.92,36.7083,-96.1361,-5,America/Chicago
250619,255533,W-519360,84.3,1131481500,62.31,1131541080,84.3,1131481500,67.43,1131452700,61.53,0.65,clear-day,0.25,0,0,,0,,1131454500,1131492300,84.85,1131481380,61.82,1131541080,84.85,1131481380,66.43,1131453300,1131429600,4,1131476220,180,29.71,1131479820,11.54,35.2161,-96.1858,-6,America/Chicago
250651,255565,W-519330,77.99,1135713600,43.31,1135776600,77.99,1135713600,52.5,1135672800,30.68,0.35,,0.89,,,,,,1135690200,1135725720,78.49,1135713600,42.82,1135776600,78.49,1135713600,52.01,1135672800,1135663200,3,1135707840,239,31.13,1135713900,7.56,34.3914,-95.7969,-6,America/Chicago
250653,255567,W-515157,70.21,1135892220,42.5,1135951200,70.21,1135892220,33.4,1135861380,28.99,0.43,clear-day,0.96,0,0,,0,,1135863060,1135898820,70.71,1135892220,46.51,1135951020,70.71,1135892220,36.43,1135863600,1135836000,3,1135880820,182,21.28,1135896360,6.31,33.8662,-96.3733,-6,America/Chicago
250656,255570,W-517694,74.5,1136151000,43.56,1136209860,74.5,1136151000,61.91,1136178000,34.19,0.27,clear-day,0.08,0,0,,0,,1136122260,1136157780,75,1136151000,47.73,1136210100,75,1136151000,61.42,1136178000,1136095200,3,1136139900,193,35.66,1136145600,18.1,34.6894,-95.5525,-6,America/Chicago
251281,256204,W-518991,74.62,1135716480,40.55,1135776720,74.62,1135716480,52.63,1135677660,31.28,0.34,clear-day,0.89,0,0,,0,,1135690500,1135725780,75.12,1135716480,41.85,1135778160,75.12,1135716480,52.14,1135677660,1135663200,3,1135708020,239,37.89,1135710240,13.55,35.0725,-96.5953,-6,America/Chicago
255826,260860,W-324822,70.43,969402600,39.35,969457080,70.43,969402600,55.31,969370800,42.29,0.52,,0.72,,,,,,969366420,969410820,70.93,969402600,46.09,969458400,70.93,969402600,54.82,969370800,969343200,4,969384000,311,35.66,969397200,18.93,45.9233,-100.5326,-6,America/Denver
255859,260893,W-324853,73.75,972159600,40.85,972220380,73.75,972159600,51.76,972109200,40.81,0.48,,0.82,,,,,,972133740,972171960,74.25,972159600,45.99,972219900,74.25,972159600,51.27,972109200,972108000,3,972152760,149,41.41,972147600,21.9,45.92,-100.5393,-6,America/Denver
256234,261269,W-325320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1219,-101.1662,-5,America/Chicago
256258,261293,W-325350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0522,-101.2601,-6,America/Denver
257086,262123,W-528802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6344,-101.231,-6,America/Denver
257087,262124,W-528803,101.26,1153267200,69.34,1153310400,101.26,1153267200,64.57,1153237380,46.62,0.35,,0.8,,,,,,1153221060,1153276200,101.76,1153267200,68.8,1153310400,101.76,1153267200,64.08,1153237380,1153198800,,,175,39.02,1153245600,14.57,46.0961,-100.8007,-5,America/Chicago
257097,262134,W-528826,108.26,1154119500,67.24,1154160780,108.26,1154119500,72.41,1154087220,59.36,0.46,rain,0.12,0.0071,0.1501,1154145600,1,rain,1154085840,1154139540,108.76,1154119500,66.25,1154160720,108.76,1154119500,70.77,1154087280,1154066400,9,1154113140,131,,,7.78,45.6889,-100.966,-6,America/Denver
260656,265701,W-301979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7042,-101.4879,-6,America/Denver
260854,265899,W-302299,109.1,1025386560,68.77,1025436600,109.1,1025386560,73.99,1025350260,57.71,0.37,,0.67,,,,,rain,1025348340,1025404500,109.6,1025386560,68.28,1025436600,109.6,1025386560,73.43,1025350200,1025330400,10,1025377080,154,,,17.6,45.1422,-100.6499,-6,America/Denver
262545,267593,W-313756,90.11,967938000,53.56,967982400,90.11,967938000,62.15,967902000,50.39,0.52,,0.17,,,,,rain,967897080,967944300,90.61,967938000,53.07,967982400,90.61,967938000,61.67,967902000,967874400,8,967920660,236,,,10,43.1783,-102.5699,-6,America/Denver
262557,267605,W-313769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4269,-102.1368,-6,America/Denver
262565,267613,W-313776,99.89,969224400,58.45,969274500,99.89,969224400,60.14,969176580,44.56,0.31,,0.65,,,,,rain,969193980,969238560,100.39,969224400,57.96,969274500,100.39,969224400,59.65,969176580,969170400,6,969216240,179,,,9.8,43.2978,-102.2454,-6,America/Denver
263299,268347,W-314591,95.33,1028401260,57.44,1028461920,95.33,1028401260,66.8,1028364300,52.89,0.43,,0.83,,,,,rain,1028374980,1028427060,95.83,1028401260,55.62,1028461800,95.83,1028401260,66.31,1028364300,1028354400,9,1028400540,298,44.54,1028364600,12.26,43.4055,-102.2935,-6,America/Denver
263328,268376,W-314622,86.05,1029694200,42.52,1029755520,86.05,1029694200,52.99,1029672720,40.56,0.4,,0.38,,,,,,1029672060,1029721860,86.55,1029694200,43.97,1029757860,86.55,1029694200,52.5,1029672720,1029650400,9,1029696900,175,33.05,1029714960,16.94,43.2797,-102.8018,-6,America/Denver
265262,270312,W-534505,96.95,1155250380,64.24,1155280080,96.95,1155250380,66.74,1155266160,58.02,0.52,rain,0.56,0.0164,0.303,1155265200,0.59,rain,1155210420,1155261540,97.45,1155250380,63.76,1155280020,97.45,1155250380,66.13,1155266220,1155189600,0,1155189600,154,24.29,1155258660,8.45,43.4419,-101.5983,-6,America/Denver
265269,270319,W-534666,87.49,1155419040,60.06,1155465660,87.49,1155419040,68.63,1155445200,54.28,0.42,,0.64,0,0,,0,,1155383520,1155434280,87.99,1155419040,59.57,1155465660,87.99,1155419040,68.14,1155445200,1155362400,0,1155362400,172,23.42,1155376620,8.35,43.4981,-102.1506,-6,America/Denver
265679,270730,W-549323,105.41,1183848060,70.76,1183896000,105.41,1183848060,70.09,1183808940,37.32,0.18,clear-day,0.77,0,0,,0,,1183807200,1183861980,105.91,1183848060,70.27,1183896000,105.91,1183848060,69.6,1183808940,1183788000,10,1183834560,187,27.67,1183788240,11.43,43.0419,-102.6542,-6,America/Denver
270306,275511,W-379296,18.76,953338560,17.28,953384160,22.91,953355600,0.11,953297700,11.99,0.65,,0.43,,,,,,953296260,953339520,31.09,953338320,26.43,953384100,34.74,953349600,10.25,953290800,953272800,5,953317800,148,31.11,953348100,15.52,47.925,-95.3947,-6,America/Chicago
270869,276074,W-379804,80.35,988581600,49.75,988632000,80.35,988581600,60.56,988603200,49.29,0.5,rain,0.23,0.0049,0.09,988599600,1,rain,988542420,988594440,80.85,988581600,49.26,988632000,80.85,988581600,60.07,988603200,988520400,8,988567200,188,42.57,988567200,21.28,48.1061,-95.5347,-5,America/Chicago
270940,276145,W-379855,35.56,1018130520,17.46,1018184400,39.69,1018155600,16.12,1018094760,20.89,0.53,partly-cloudy-day,0.83,0,0,,0,,1018093800,1018141140,45.45,1018130400,28.28,1018184400,47.4,1018153200,24.56,1018075200,1018072800,5,1018117440,140,38.12,1018133400,17.57,47.9577,-95.3872,-6,America/Chicago
